Date,LT_Score,ST_Score,VIX,exposure,strategy_return,vol_scaling,vol_adj,combo_strength,drawdown,baseline_target_exposure_calculated_at_todays_close,baseline_strategy_return,QQQ_today_close_to_tmrw_close_return
2018-01-24,1,1,11.47,0.11295976995594223,-4.2612851599696114e-05,1.000221857003136,1.1,0.046337274611572186,0.0007821662937447238,0,0.0,-0.0003754693367
2018-01-25,1,2,11.58,0.11778235974325356,0.0017325118088145062,1.000221857003136,1.1,0.05164814663094635,0.0,0,0.0,0.01533742331
2018-01-26,1,1,11.08,0.1155338489508687,-0.0005736979110238881,1.000221857003136,1.1,0.046337274611572186,0.0005736979110239071,0,0.0,-0.004870830507
2018-01-29,1,2,13.84,0.11932680714020943,-0.0009448864970294527,1.000221857003136,1.1,0.05164814663094635,0.0015180423286439426,0,0.0,-0.008178438662
2018-01-30,1,3,14.79,0.30839513860647877,0.0004919770909395753,2.4320174742764196,1.1,0.057051752852851384,0.0010268120797533031,0,0.0,0.004122938531
2018-01-31,1,3,13.54,0.30308765224569395,-0.002628476669867251,2.3081862466184058,1.1,0.057051752852851384,0.0036525897980245192,0,0.0,-0.008523080752
2018-02-01,1,3,13.47,0.2562312743223373,-0.006047679827482055,1.9120021368649176,1.1,0.057051752852851384,0.009678179931866815,0,0.0,-0.01995356717
2018-02-02,1,7,17.31,0.21070845314576783,-0.010089137187006512,1.3391151005326,1.1,0.07948534039161505,0.019669672633820245,105,-0.04134387605,-0.03937512005
2018-02-05,1,18,37.32,0.2926277236781156,0.005575263656185799,1.2390796897760048,1.1,0.14644211190373782,0.014204072588598793,120,0.03175153292,0.02645961077
2018-02-06,1,18,29.98,0.3500349287515608,-0.003781112720555564,1.2348862871190813,1.1,0.14644211190373782,0.017931478109605825,120,-0.01550548666,-0.01292123888
2018-02-07,1,18,27.73,0.32653466226525424,-0.014759399377432513,1.047159114228497,1.1,0.14644211190373782,0.03242621964019099,120,-0.05059860545,-0.04216550454
2018-02-08,1,19,33.46,0.34793768949668863,0.005628748040489307,1.0384763211658101,1.1,0.15283976393725782,0.026979990619961924,120,0.02068539249,0.01723782707
2018-02-09,1,19,29.06,0.35981521147718815,0.006177937642338005,1.0310579954857901,1.1,0.15283976393725782,0.020968733677264928,120,0.02130704834,0.01775587362
2018-02-12,2,5,25.61,0.34607726961039625,0.0018617304473600219,1.047992134767208,1.1,0.12483766916052791,0.019146041359834443,0,0.0,0.005174129353
2018-02-13,2,5,24.97,0.33181280364984533,0.006463397830399504,1.0402301202993471,1.1,0.12483766916052791,0.012806392011620926,0,0.0,0.01867616974
2018-02-14,2,1,19.26,0.2986868382202422,0.006169362180755496,1.0349030126281622,1.1,0.10043930485552353,0.006716037101413885,-100,-0.01859289971,0.01859289971
2018-02-15,1,1,19.13,0.2287880740850087,-0.001329776675999842,1.0493782745579416,1.1,0.046337274611572186,0.008036882947921153,-100,0.004452076576,-0.004452076576
2018-02-16,2,1,19.46,0.24312146552996947,0.00045310357743094795,1.066141035665982,1.1,0.10043930485552353,0.0075874209109053625,-100,-0.001980451032,0.001980451032
2018-02-20,1,1,20.6,0.19645086029532394,-0.0006975558498192829,1.0813150323579446,1.1,0.046337274611572186,0.00827968411088309,-100,0.002869166029,-0.002869166029
2018-02-21,1,3,20.02,0.18023403387335138,-2.512319973703927e-05,1.0974306325459573,1.1,0.057051752852851384,0.00830459929846239,0,0.0,-0.0001278854147
2018-02-22,1,5,18.72,0.17859760308035655,0.0036883603529164833,1.0858706765050028,1.1,0.06811411155786871,0.00464686930034508,0,0.0,0.02046428343
2018-02-23,1,1,16.49,0.15670381517259166,0.0023727951271699174,1.0917163849132778,1.1,0.046337274611572186,0.002285100242007565,0,0.0,0.01328570533
2018-02-26,1,1,15.8,0.14303993570743392,-0.0019383241403253277,1.092092584865217,1.1,0.046337274611572186,0.004218995117370894,0,0.0,-0.01236934875
2018-02-27,1,5,18.59,0.15928348556952812,-0.0009226071374549101,1.102146401355079,1.1,0.06811411155786871,0.005137709779817756,0,0.0,-0.006449996869
2018-02-28,1,5,19.85,0.16714444133585804,-0.0026001779121714204,1.094972486033194,1.1,0.06811411155786871,0.007724528732500513,0,0.0,-0.0163242153
2018-03-01,1,5,22.47,0.17398583758553965,0.0015314701808102052,1.1045123979062323,1.1,0.06811411155786871,0.006204888437104983,0,0.0,0.009162555264
2018-03-02,1,5,19.59,0.1783756316542303,0.0019331759729793452,1.1117340508661948,1.1,0.06811411155786871,0.004283707605367337,0,0.0,0.01111111111
2018-03-05,1,1,18.73,0.15872246830985487,0.0007504657658154135,1.1247073436433779,1.1,0.046337274611572186,0.003536456615460315,0,0.0,0.00420722135
2018-03-06,1,1,18.36,0.1474003302346134,0.00036722932256210935,1.137976116561766,1.1,0.046337274611572186,0.0031705259834653443,0,0.0,0.002313656828
2018-03-07,1,1,17.76,0.1409617434050766,0.0008184309308132249,1.1500361411140496,1.1,0.046337274611572186,0.0023546899091838602,0,0.0,0.005552436209
2018-03-08,1,1,16.54,0.1351881184166793,0.0027373759577546002,1.141816344187438,1.1,0.046337274611572186,0.0,0,0.0,0.01941928279
2018-03-09,1,1,14.64,0.1337087461484922,0.0007158034387482101,1.1537264282535231,1.1,0.046337274611572186,0.0,0,0.0,0.005294869454
2018-03-12,1,1,15.78,0.13155974749414714,-0.0018213141950920093,1.1500958625448534,1.1,0.046337274611572186,0.0018213141950921274,0,0.0,-0.01362150381
2018-03-13,1,2,16.35,0.13785012971333646,-2.4223853341555643e-05,1.1620218258934547,1.1,0.05164814663094635,0.0018454939291856487,0,0.0,-0.0001841281532
2018-03-14,1,3,17.23,0.14835119677238182,-0.00011847156636298442,1.1736289834111568,1.1,0.057051752852851384,0.001963746856992188,0,0.0,-0.0008594229589
2018-03-15,1,4,16.59,0.1614967589481102,-0.0004375066014769023,1.1841407379849085,1.1,0.06254212928888936,0.0024003943062554933,0,0.0,-0.00294912755
2018-03-16,1,7,15.8,0.18455908946020805,-0.003453252117206305,1.1624183659463119,1.1,0.07948534039161505,0.005845357256741623,105,-0.02245193493,-0.02138279517
2018-03-19,1,15,19.02,0.25665295801034194,0.0006159329853472533,1.1734621353046906,1.1,0.12753234852989043,0.0052330246197398456,150,0.005005981991,0.003337321327
2018-03-20,1,15,18.2,0.30122725771239844,-0.001127507660468756,1.1827680959473104,1.1,0.12753234852989043,0.006354632004862526,150,-0.00658968244,-0.004393121627
2018-03-21,1,16,17.86,0.3259660035478238,-0.007424348070223855,1.154623304478123,1.1,0.13378696713634855,0.013731801075224093,150,-0.03697049924,-0.0246469995
2018-03-22,1,20,23.34,0.364310594517998,-0.008595238766252577,1.1258972550079827,1.1,0.15928237245612645,0.022209011732544526,120,-0.03164221547,-0.02636851289
2018-03-23,1,23,24.87,0.3933566113531037,0.013542245797660475,1.0709746437007477,1.1,0.17886808130711734,0.008967525830689382,150,0.05575838035,0.03717225357
2018-03-26,1,5,21.03,0.2964090975321938,-0.01273846050205891,1.0352822391602041,1.1,0.06811411155786871,0.021591753859153018,0,0.0,-0.032384
2018-03-27,1,5,22.5,0.24699574604355148,-0.0034112826901355614,1.039024103459479,1.1,0.06811411155786871,0.024929380973099158,0,0.0,-0.01150869767
2018-03-28,2,6,22.87,0.2789922355308912,0.004528393068136452,1.0351923117894273,1.1,0.13107050930353556,0.020513877940954384,0,0.0,0.01833389093
2018-03-29,2,5,19.97,0.28632194277386075,-0.008047676678995192,1.013358803481161,1.1,0.12483766916052791,0.02839646556284836,0,0.0,-0.02884552204
2018-04-02,0,8,23.62,0.20513652805028723,0.0032157944871478556,1.0172929934650903,1.1,0.033182787203857936,0.025271988273112056,0,0.0,0.01123139378
2018-04-03,1,8,21.1,0.20702179498742032,0.0032391422860619324,1.0171171037287454,1.1,0.08527703858260882,0.02211470555291828,0,0.0,0.01579017797
2018-04-04,1,6,20.06,0.1982280900021001,0.0011726962434801813,1.0242998634745808,1.1,0.07376317954537258,0.020967943141565692,0,0.0,0.005664602819
2018-04-05,1,1,18.94,0.16275703768055114,-0.0049595972218992685,1.0111032478325885,1.1,0.046337274611572186,0.02582354781091123,-100,0.02501964894,-0.02501964894
2018-04-06,1,1,21.49,0.14389037916046746,0.001148024247989727,1.0173508949981005,1.1,0.046337274611572186,0.024705169621977552,-100,-0.007053607416,0.007053607416
2018-04-09,1,1,21.77,0.13098686467512252,0.0031770872865025486,1.0097950967529845,1.1,0.046337274611572186,0.021606572815791925,-100,-0.02207991462,0.02207991462
2018-04-10,1,1,20.47,0.12467361480416227,-0.0007608556948811353,1.016215319255161,1.1,0.046337274611572186,0.022350989026699408,-100,0.00580864117,-0.00580864117
2018-04-11,1,1,20.24,0.1207696677714482,0.0015059374467633003,1.0194541426888826,1.1,0.046337274611572186,0.02087871077128367,-100,-0.01207903893,0.01207903893
2018-04-12,1,1,18.49,0.11893878941092413,-0.0006266831044850754,1.0259225183290097,1.1,0.046337274611572186,0.02149230954048509,-100,0.005189076993,-0.005189076993
2018-04-13,1,1,17.41,0.1180410171604234,0.000907337703704404,1.0316955635850718,1.1,0.046337274611572186,0.02060447261956644,-100,-0.00762861055,0.00762861055
2018-04-16,0,1,16.56,0.07311429702876486,0.0025358882942772536,1.0254784804528951,1.1,0.0027365593885615076,0.01812083496621497,-100,-0.02148311117,0.02148311117
2018-04-17,0,0,15.25,0.044174233119268644,0.0001528425061284364,1.0326235154003145,1.1,0.0,0.017970762093916015,-100,-0.002090459901,0.002090459901
2018-04-18,0,0,15.6,0.02660911698115442,-0.000407702006144043,1.0366978657969588,1.1,0.0,0.018371137384302405,-100,0.009229407674,-0.009229407674
2018-04-19,0,0,15.96,0.0159478654039534,-0.0004210464499173522,1.0355547210883287,1.1,0.0,0.018784448732043102,-100,0.01582339054,-0.01582339054
2018-04-20,0,0,16.88,0.009630688653547739,-4.0321993565885506e-05,1.042261231612944,1.1,0.0,0.018824013299188036,-100,0.002528363047,-0.002528363047
2018-04-23,0,5,16.34,0.024660664223263067,-0.00020405592751956248,1.0353550015657151,1.1,0.018878560793742387,0.0190242280752142,0,0.0,-0.02118809307
2018-04-24,0,9,18.02,0.05344836479006609,2.947489749018662e-05,1.0421112767828602,1.1,0.038220458174061285,0.018995313914896284,0,0.0,0.001195219124
2018-04-25,0,10,17.84,0.07538870733492224,0.0011272436663484165,1.036174360697629,1.1,0.043371543456966796,0.017889482595848882,0,0.0,0.02109033028
2018-04-26,0,0,16.24,0.04552222021975166,4.406978215144944e-05,1.0427944958251467,1.1,0.0,0.01784620119929814,-100,-0.0005845674201,0.0005845674201
2018-04-27,0,0,15.41,0.02744350061302822,-0.00032209815020136967,1.0477641924936554,1.1,0.0,0.018162551121104986,-100,0.007075624797,-0.007075624797
2018-04-30,0,1,15.93,0.01929641279327365,0.00031397833463732433,1.050748005421564,1.1,0.0027365593885615076,0.017854275434021405,-100,-0.01144089958,0.01144089958
2018-05-01,0,1,15.49,0.014433909122230087,-0.00011350097370178386,1.056062815496833,1.1,0.0027365593885615076,0.017965749930076713,0,0.0,-0.005881972723
2018-05-02,0,3,15.97,0.019231206429616857,-1.876971277222415e-06,1.0624752037195608,1.1,0.010227050095279177,0.017967593180157393,0,0.0,-0.0001300390117
2018-05-03,0,3,15.9,0.0219854613192936,0.0003639147529813603,1.0590292481478563,1.1,0.010227050095279177,0.01761021709940991,0,0.0,0.01892313695
2018-05-04,0,0,14.74,0.013248314486756676,0.00018380850295180074,1.0636083793720363,1.1,0.0,0.017429645504099867,-100,-0.008360456953,0.008360456953
2018-05-07,0,0,14.75,0.007995001023503248,-1.3416014672145745e-05,1.0697650243466077,1.1,0.0,0.017442827682392248,-100,0.001012658228,-0.001012658228
2018-05-08,0,0,14.71,0.004811464074103292,8.71224135982285e-05,1.0729904781009783,1.1,0.0,0.017357224930041548,0,0.0,0.010897111
2018-05-09,0,0,13.42,0.0028964461837404937,4.975504965871464e-05,1.076546600514964,1.1,0.0,0.017308333489971184,0,0.0,0.01034093758
2018-05-10,0,0,13.23,0.0017475624652649774,-2.6950370794639762e-06,1.082552152893213,1.1,0.0,0.017310981880450105,0,0.0,-0.0009304633708
2018-05-11,0,0,12.65,0.0010543935528424177,2.929603039163545e-06,1.088598198265463,1.1,0.0,0.017308102991716035,0,0.0,0.00167639389
2018-05-14,0,0,12.93,0.0006337852490705285,-1.1633425424731732e-05,1.0905755230348326,1.1,0.0,0.017319535064615366,0,0.0,-0.01103328581
2018-05-15,0,0,14.63,0.00038201602961460325,4.170946483973492e-06,1.095579646038418,1.1,0.0,0.017315436356985292,0,0.0,0.006581009088
2018-05-16,0,0,13.42,0.00023032129321371903,-1.4747816835944822e-06,1.100893249378241,1.1,0.0,0.017316885602180476,0,0.0,-0.003860523039
2018-05-17,0,0,13.43,0.00013880883619152496,-1.1805441957244786e-06,1.1058010065349702,1.1,0.0,0.017318045703027418,0,0.0,-0.005125640705
2018-05-18,0,3,13.42,0.011082107571090849,7.761991971604501e-07,1.1109769553603823,1.1,0.010227050095279177,0.017317282946083368,0,0.0,0.005591857251
2018-05-21,0,1,13.08,0.009641522803642194,-1.4540722212653581e-05,1.1166859775997144,1.1,0.0027365593885615076,0.017331571862495232,0,0.0,-0.001312089972
2018-05-22,0,1,13.22,0.008774881929879096,8.143178043668835e-05,1.1207576499655567,1.1,0.0027365593885615076,0.017251551422813094,0,0.0,0.008445945946
2018-05-23,0,0,12.58,0.005291827963606367,-2.7219064239820706e-06,1.1264836609593007,1.1,0.0,0.017254226372128367,0,0.0,-0.00031019294
2018-05-24,0,0,12.53,0.0031912518994736674,5.2543904318919195e-06,1.1322152910379537,1.1,0.0,0.017249062642138546,0,0.0,0.0009929254065
2018-05-25,0,0,13.22,0.001923054537755152,-1.4047048039091427e-05,1.1371251898068648,1.1,0.0,0.017262867391765968,0,0.0,-0.004401735896
2018-05-29,0,1,17.02,0.004182402546792364,1.377117328892618e-05,1.1415844055493938,1.1,0.0027365593885615076,0.017249333948415546,0,0.0,0.007161093468
2018-05-30,0,0,14.94,0.0025217017171479316,-2.585880145055142e-06,1.1471617583180007,1.1,0.0,0.0172518752238503,0,0.0,-0.0006182762458
2018-05-31,0,0,15.43,0.0015118469168901567,3.946984251605731e-05,1.1462715539098385,1.1,0.0,0.01721308631013241,0,0.0,0.01565206632
2018-06-01,0,0,13.46,0.0009099668979226273,1.3721458891835668e-05,1.1498840242302892,1.1,0.0,0.017199601039896817,0,0.0,0.009075957849
2018-06-04,0,0,12.74,0.0005485394473688393,2.801419280039644e-06,1.1552741618577935,1.1,0.0,0.01719684780391073,0,0.0,0.003078594712
2018-06-05,0,0,12.4,0.00033049371040671334,3.2020416676339034e-06,1.1600832177181524,1.1,0.0,0.017193700827266345,0,0.0,0.005837395438
2018-06-06,0,0,11.64,0.00019880166535459759,-2.6891913734480516e-06,1.1630401647103186,1.1,0.0,0.01719634378148782,0,0.0,-0.008136891229
2018-06-07,0,0,12.13,0.00011983445390150693,1.1991896813024186e-08,1.1684365818816191,1.1,0.0,0.017196331995807834,0,0.0,6.032090723e-05
2018-06-08,0,0,12.18,7.222732624256292e-05,3.25263913776197e-07,1.17374493792178,1.1,0.0,0.017196012325240262,0,0.0,0.002714277098
2018-06-11,0,0,12.35,4.351505369664139e-05,3.779943084450585e-07,1.1785838005479818,1.1,0.0,0.017195640830926506,0,0.0,0.005233397498
2018-06-12,0,0,12.34,2.6226642023133265e-05,-2.603976643937385e-09,1.1838928066412089,1.1,0.0,0.017195643390126025,0,0.0,-5.984082341e-05
2018-06-13,0,0,12.94,1.5773898505187363e-05,2.652485040397886e-07,1.1867452033767711,1.1,0.0,0.01719538270274057,0,0.0,0.01011370437
2018-06-14,0,0,12.12,9.50143473541986e-06,-5.513715337469055e-08,1.1913966706612231,1.1,0.0,0.017195436891789595,0,0.0,-0.003495467741
2018-06-15,0,0,11.98,5.725660373707492e-06,-5.084001938888747e-09,1.196579410816487,1.1,0.0,0.017195441888369856,0,0.0,-0.0005350772889
2018-06-18,0,2,12.31,0.007314631134757821,-1.6348325378861816e-08,1.2013550187906747,1.1,0.006286962535984591,0.01719545795557853,0,0.0,-0.002855273333
2018-06-19,0,3,13.35,0.01633744293971239,5.192633210143737e-05,1.2054506859346272,1.1,0.010227050095279177,0.017144424520537438,0,0.0,0.007098967965
2018-06-20,0,0,12.79,0.009821128108112077,-0.00014225826987355884,1.2077456733654517,1.1,0.0,0.017284243854240766,0,0.0,-0.008707499111
2018-06-21,0,0,14.64,0.00591629446845657,-2.171387750401604e-05,1.2125862677513972,1.1,0.0,0.0173055824237911,0,0.0,-0.002210935166
2018-06-22,0,2,13.77,0.010827803430784218,-0.00013322114747222523,1.201324348131593,1.1,0.006286962535984591,0.017436498101715214,0,0.0,-0.02251766679
2018-06-25,0,9,17.33,0.05114235508734997,4.444693235576336e-05,1.2060358157498798,1.1,0.038220458174061285,0.01739282616821114,130,0.005336355839,0.004104889107
2018-06-26,0,9,15.92,0.0752414250348161,-0.0006958780390847942,1.2050079310467356,1.1,0.038220458174061285,0.01807660092152774,130,-0.01768869364,-0.01360668741
2018-06-27,0,15,17.91,0.1277743497811596,0.000646947796592595,1.208159606600384,1.1,0.07055282182853212,0.017441347742071178,150,0.01289743907,0.008598292713
2018-06-28,0,15,16.85,0.1598124220493106,0.0003448065863053757,1.212989883160367,1.1,0.07055282182853212,0.01710255504734126,150,0.004047838086,0.002698558724
2018-06-29,0,15,16.09,0.1793041019731758,0.0010654813140796387,1.216894614735753,1.1,0.07055282182853212,0.016055296186087586,150,0.01000061166,0.006667074439
2018-07-02,0,11,15.6,0.16492639955481406,-0.0020699829488566037,1.2173651812186381,1.1,0.04862684579944397,0.018092044945600128,150,-0.01731680642,-0.01154453761
2018-07-03,0,11,16.14,0.156374317496102,0.0020478935771681196,1.2182700038692793,1.1,0.04862684579944397,0.016081201951073876,150,0.0186255225,0.012417015
2018-07-05,0,10,14.97,0.14480635510574483,0.0024305904837180446,1.2168778676594745,1.1,0.043371543456966796,0.013689698283784857,150,0.0233151184,0.01554341226
2018-07-06,0,0,13.37,0.08709354801863887,0.001298634058734824,1.2198153748434801,1.1,0.0,0.012408842133495135,0,0.0,0.008968073658
2018-07-09,0,0,12.69,0.05245980512614638,6.709031312190487e-05,1.2245697932463648,1.1,0.0,0.012342584333477458,-100,-0.0007703247215,0.0007703247215
2018-07-10,1,0,12.64,0.08046759190269252,-0.00026712909237533265,1.2282559297112685,1.1,0.04112611144188373,0.01260641636250226,0,0.0,-0.005092071763
2018-07-11,0,0,13.63,0.04816858174501568,0.0013887759122053129,1.2254073297326593,1.1,0.0,0.011235147937680434,0,0.0,0.01725882283
2018-07-12,0,0,12.58,0.029011212737365285,3.9452415867929456e-05,1.2300740249107691,1.1,0.0,0.011196138775541153,0,0.0,0.0008190487334
2018-07-13,0,0,12.18,0.017467776364654033,-6.953058527827148e-05,1.234388129722296,1.1,0.0,0.011264890886737544,0,0.0,-0.002396679722
2018-07-16,0,1,12.83,0.013794021550553391,0.00010644842035640301,1.2382908450661005,1.1,0.0027365593885615076,0.011159641596221515,0,0.0,0.006093988046
2018-07-17,0,0,12.06,0.008305543520616571,-2.651151492542283e-05,1.2426492722693292,1.1,0.0,0.01118585725214205,0,0.0,-0.001921956902
2018-07-18,0,0,12.1,0.004997630890524737,-4.1195728500532205e-05,1.2462163320529354,1.1,0.0,0.011226592171104222,0,0.0,-0.00496002801
2018-07-19,0,0,12.87,0.0030094782053666997,-1.1723272088796145e-06,1.2507462611254563,1.1,0.0,0.011227751337073544,0,0.0,-0.0002345765893
2018-07-20,0,1,12.86,0.005136991130056786,9.532603420249436e-06,1.2551664751359144,1.1,0.0027365593885615076,0.011218325763354242,0,0.0,0.003167526983
2018-07-23,0,1,12.62,0.006428834300521343,2.132653316816472e-05,1.259420842179098,1.1,0.0027365593885615076,0.011197238478182658,0,0.0,0.004151561221
2018-07-24,0,0,12.41,0.0038564085819356195,8.984570150476831e-05,1.2591296018870783,1.1,0.0,0.011108398800423691,0,0.0,0.01397542654
2018-07-25,0,0,12.29,0.0023082685254201558,-5.846734424432461e-05,1.256094959731489,1.1,0.0,0.01116621666609141,0,0.0,-0.01516108654
2018-07-26,0,2,12.14,0.009018677379887326,-3.122737757632787e-05,1.2546202188994424,1.1,0.006286962535984591,0.01119709535200386,0,0.0,-0.01352848563
2018-07-27,0,3,13.03,0.017805318634549865,-0.0001274140742557902,1.2527657239829924,1.1,0.010227050095279177,0.01132308275872096,0,0.0,-0.01412780044
2018-07-30,0,10,14.26,0.06343385228449756,0.0001366519238083817,1.255833912739678,1.1,0.043371543456966796,0.011187978155954958,150,0.01151217172,0.007674781149
2018-07-31,0,10,12.83,0.09108195081278836,0.00024156649685611216,1.2599443153525545,1.1,0.043371543456966796,0.010949114299789064,150,0.005712245627,0.003808163751
2018-08-01,0,10,13.15,0.10753635742441632,0.0012363821418011076,1.259828575174108,1.1,0.043371543456966796,0.009726269447376756,150,0.02036158862,0.01357439241
2018-08-02,0,0,12.19,0.06473590119989016,0.0003333193136543064,1.2640087520879082,1.1,0.0,0.009396192087179123,0,0.0,0.003099596468
2018-08-03,0,0,11.64,0.03895289435171072,0.0003811990450525566,1.2676325003361386,1.1,0.0,0.009018574861577311,0,0.0,0.005888526119
2018-08-06,0,0,11.27,0.023446976063990096,0.0001422380075516049,1.2717133257138837,1.1,0.0,0.00887761963814504,0,0.0,0.003651538863
2018-08-07,0,0,10.93,0.014115309512224894,2.708128443516591e-05,1.275973154226978,1.1,0.0,0.008850778771052448,0,0.0,0.001155001155
2018-08-08,0,0,10.85,0.008496899787432377,-8.142195150395863e-06,1.2801485759759432,1.1,0.0,0.008858848901434846,0,0.0,-0.0005768343332
2018-08-09,0,0,11.27,0.005106740751909238,-6.473454761662434e-05,1.2823082663444434,1.1,0.0,0.00892300997547546,0,0.0,-0.007618607873
2018-08-10,0,1,13.16,0.006481489999913142,-5.643135646947599e-06,1.2864016618297602,1.1,0.0027365593885615076,0.008928602757366733,0,0.0,-0.001105036641
2018-08-13,0,6,14.78,0.033234453521401086,4.0379588354890436e-05,1.289816304976445,1.1,0.02349559124183892,0.008888583702315822,0,0.0,0.006229985444
2018-08-14,0,6,13.31,0.049250827373257165,-0.00040576725446874156,1.2891597861994575,1.1,0.02349559124183892,0.00929074426057952,0,0.0,-0.01220923504
2018-08-15,0,6,14.64,0.05905313796100001,0.000161563255417866,1.2931526111490206,1.1,0.02349559124183892,0.009130682048049565,0,0.0,0.003280417082
2018-08-16,0,6,13.45,0.0650498727575621,1.3791822960628654e-05,1.2972782460597265,1.1,0.02349559124183892,0.009117016153839308,0,0.0,0.0002335493665
2018-08-17,0,6,12.64,0.06874814536322832,-5.6958034635165354e-05,1.301315224697756,1.1,0.02349559124183892,0.0091734549011524,0,0.0,-0.0008756056272
2018-08-20,0,7,12.49,0.07709003692103568,0.0002490292716156911,1.3052171480976171,1.1,0.028269786305240692,0.008926710088329015,105,0.003803458752,0.003622341669
2018-08-21,0,1,12.86,0.04985800224852166,0.0003006771727491952,1.3090629329226653,1.1,0.0027365593885615076,0.00862871697353118,0,0.0,0.003900337641
2018-08-22,0,1,12.25,0.033482609288282845,-7.227892468958388e-05,1.312988808233682,1.1,0.0027365593885615076,0.008700372223836461,0,0.0,-0.001449695564
2018-08-23,0,1,12.41,0.02360517126304596,0.00031110438364290584,1.3150786644416395,1.1,0.0027365593885615076,0.008391974564131655,0,0.0,0.009291521487
2018-08-24,0,1,11.99,0.01766898214265725,0.00024039788920975682,1.3167367772190102,1.1,0.0027365593885615076,0.008153594087893401,0,0.0,0.01018411968
2018-08-27,0,1,12.16,0.014132498974777065,2.6165833330122177e-05,1.3207635814888072,1.1,0.0027365593885615076,0.00812764160014745,0,0.0,0.001480890813
2018-08-28,0,1,12.5,0.011986374971128885,0.00016316312864275253,1.3216662849083056,1.1,0.0027365593885615076,0.00796580460293661,0,0.0,0.01154524256
2018-08-29,0,1,12.25,0.010723443497454084,-2.0891578995205266e-05,1.325440899833943,1.1,0.0027365593885615076,0.007986529763695627,0,0.0,-0.001742943888
2018-08-30,0,1,13.53,0.009975048982485298,1.3287285663250562e-05,1.329426343604916,1.1,0.0027365593885615076,0.007973348597334784,0,0.0,0.001239087581
2018-08-31,0,1,12.86,0.009529321977566979,-4.264520012331128e-05,1.3325946174612353,1.1,0.0027365593885615076,0.008015653772411535,0,0.0,-0.004275187039
2018-09-04,0,1,13.16,0.00923729052345607,-0.00012274365348642223,1.3311057918842149,1.1,0.0027365593885615076,0.008137413555268869,0,0.0,-0.01288062821
2018-09-05,0,1,13.91,0.009076433076412755,-8.29997488825084e-05,1.3322761767769233,1.1,0.0027365593885615076,0.008219737900869717,0,0.0,-0.008985291593
2018-09-06,0,2,14.65,0.013587309112961743,-3.4594859270110104e-05,1.3355700468685776,1.1,0.006286962535984591,0.008254048399464087,0,0.0,-0.003811503812
2018-09-07,0,6,14.88,0.03863569589210698,4.568486542900227e-05,1.3392952130592426,1.1,0.02349559124183892,0.008208740619125354,0,0.0,0.003362318841
2018-09-10,0,6,14.16,0.053745735005945906,0.000296888580654395,1.341885460863854,1.1,0.02349559124183892,0.007914289119822171,0,0.0,0.007684307835
2018-09-11,0,2,13.22,0.040518000262085824,-0.0001571602824096263,1.34534328042692,1.1,0.006286962535984591,0.00807020559031868,0,0.0,-0.002924144258
